customer_id,points,email,phone_number
1559,1329,chris.williams885@yahoo.com,9767307712
1560,994,brian.garcia611@yahoo.com,7944950087
1561,2880,laura.brown637@yahoo.com,5734563263
1562,1619,david.rodriguez325@yahoo.com,9079552879
1563,4466,michael.smith242@hotmail.com,1886669628
1564,1957,sarah.williams268@yahoo.com,9718590593
1565,170,david.smith187@hotmail.com,4841538046
1566,4618,emily.garcia266@gmail.com,4864185185
1567,4507,jessica.williams111@gmail.com,4437627048
1568,138,brian.johnson96@hotmail.com,5453160996
1569,3616,laura.brown343@gmail.com,9320279450
1570,2869,john.rodriguez965@yahoo.com,6321121712
1571,4176,david.garcia140@outlook.com,1634308343
1572,33,jessica.martinez377@gmail.com,8876640676
1573,2656,brian.rodriguez177@gmail.com,6591232939
1574,3787,chris.jones412@yahoo.com,7126302703
1575,274,michael.martinez356@gmail.com,6385143174
1576,4427,sarah.smith65@outlook.com,9419621682
1577,3222,chris.williams598@hotmail.com,1686184908
1578,4730,emily.williams543@outlook.com,7829582104
1579,4477,emily.garcia280@hotmail.com,3855730679
1580,1023,john.jones402@outlook.com,4293700283
1581,512,jessica.garcia288@outlook.com,7893373205
1582,2967,laura.martinez867@outlook.com,4597045831
1583,3782,amanda.martinez775@outlook.com,6889529889
1584,3239,john.smith29@hotmail.com,8069711190
1585,3235,john.brown158@outlook.com,8186528485
1586,4734,michael.williams129@yahoo.com,7525726882
1587,2734,amanda.davis413@outlook.com,2862868724
1588,35,laura.smith992@yahoo.com,4890246876
1589,540,jessica.johnson341@hotmail.com,5433123522
1590,3187,chris.johnson936@hotmail.com,8429773551
1591,1880,jessica.brown704@gmail.com,8959664758
1592,2618,brian.davis936@gmail.com,2307352473
1593,1139,john.davis475@hotmail.com,9609804620
1594,4422,jessica.jones647@hotmail.com,3561124760
1595,252,jessica.johnson144@outlook.com,3440221313
1596,2925,chris.williams97@yahoo.com,8469259541
1597,1717,david.rodriguez859@hotmail.com,7675186398
1598,1161,chris.brown161@hotmail.com,8645361679
1599,4546,john.johnson326@hotmail.com,2608169932
1600,2467,brian.smith275@gmail.com,6584314656
1601,1343,david.miller410@gmail.com,2319330657
1602,3421,emily.martinez679@yahoo.com,4309249803
1603,1803,brian.garcia565@yahoo.com,6534012136
1604,4338,michael.miller325@hotmail.com,4280037277
1605,1367,sarah.jones362@gmail.com,1471318477
1606,2124,brian.smith218@yahoo.com,7333313286
1607,3708,brian.rodriguez875@gmail.com,7930404647
1608,2609,emily.brown361@outlook.com,8785927734
1609,1713,emily.johnson434@gmail.com,3982269904
1610,2872,amanda.garcia442@gmail.com,7997945745
1611,3763,david.williams938@outlook.com,6020124884
1612,4688,amanda.davis416@hotmail.com,8401427747
1613,1322,david.garcia308@outlook.com,7628246607
1614,614,emily.rodriguez391@hotmail.com,3224046405
1615,2194,jessica.martinez427@hotmail.com,2310316785
1616,1423,david.williams479@outlook.com,3555342984
1617,2230,jessica.martinez337@gmail.com,9231216912
1618,4928,sarah.smith666@outlook.com,7158827101
1619,472,jessica.smith712@gmail.com,6337289862
1620,4292,emily.smith283@gmail.com,4720602567
1621,2614,amanda.miller49@outlook.com,4522992990
1622,2699,brian.rodriguez67@yahoo.com,1378225170
1623,2599,jessica.williams946@outlook.com,7584717724
1624,4764,laura.miller906@yahoo.com,9358277416
1625,3881,chris.garcia248@yahoo.com,7120694713
1626,1046,chris.johnson361@outlook.com,6240213907
1627,4126,david.brown411@yahoo.com,5591266664
1628,4978,laura.davis575@yahoo.com,3686450401
1629,3087,brian.davis740@yahoo.com,9730414286
1630,544,jessica.smith518@gmail.com,9127574440
1631,3235,emily.garcia986@outlook.com,4275331376
1632,3357,michael.jones93@hotmail.com,8262849320
1633,310,michael.jones755@gmail.com,6492418947
1634,71,david.martinez518@gmail.com,2485847764
1635,3353,michael.smith256@gmail.com,7466595431
1636,3139,david.rodriguez70@yahoo.com,1967998758
1637,4236,david.garcia371@gmail.com,3632914663
1638,2786,laura.garcia590@yahoo.com,4307549028
1639,4052,chris.smith973@yahoo.com,6169030057
1640,564,brian.brown902@gmail.com,6726121429
1641,914,david.williams872@yahoo.com,1337864100
1642,68,michael.williams798@hotmail.com,6969168035
1643,1854,brian.smith904@outlook.com,9316817990
1644,4726,michael.rodriguez349@yahoo.com,2972412984
1645,276,jessica.johnson913@gmail.com,1593115340
1646,3916,sarah.jones236@gmail.com,4203908129
1647,2467,amanda.rodriguez198@yahoo.com,3726728745
1648,1772,john.jones277@gmail.com,1981443730
1649,2309,brian.garcia553@yahoo.com,5627269615
1650,1833,sarah.jones6@outlook.com,9270718726
1651,3019,emily.jones365@yahoo.com,5233666089
1652,3510,jessica.smith274@yahoo.com,1162189021
1653,4328,laura.johnson493@gmail.com,2743166353
1654,4941,sarah.johnson92@outlook.com,1301027776
1655,3703,emily.johnson881@hotmail.com,7095760258
1656,43,sarah.martinez716@gmail.com,3960444123
1657,4120,amanda.williams662@yahoo.com,8973562162
1658,1994,jessica.smith859@yahoo.com,9624190878
1659,2851,jessica.miller395@yahoo.com,8504969644
1660,4042,brian.jones501@outlook.com,6296788684
1661,3823,sarah.jones24@hotmail.com,8805453323
1662,2693,emily.jones924@yahoo.com,5533590694
1663,614,amanda.davis390@hotmail.com,1986419345
1664,2739,amanda.davis487@yahoo.com,3530008878
1665,3326,chris.garcia475@hotmail.com,4794796685
1666,4491,chris.smith878@gmail.com,1551971438
1667,579,brian.brown519@gmail.com,8399831865
1668,4968,jessica.garcia426@gmail.com,6511234323
1669,4002,john.williams252@hotmail.com,6531861408
1670,3420,sarah.miller360@outlook.com,5651223173
1671,4183,john.johnson179@hotmail.com,9658586520
1672,1354,brian.brown807@hotmail.com,5478470948
1673,3067,chris.rodriguez114@hotmail.com,2243514070
1674,4199,david.miller275@outlook.com,4042325440
1675,966,michael.martinez166@yahoo.com,2829687078
1676,2411,john.martinez421@gmail.com,8421788262
1677,2990,david.garcia702@yahoo.com,7113609920
1678,2005,laura.smith72@gmail.com,9759671503
1679,3724,john.rodriguez42@yahoo.com,1236921122
1680,4556,sarah.garcia897@hotmail.com,3936320525
1681,821,sarah.miller945@yahoo.com,5260656533
1682,969,david.davis951@yahoo.com,5629874763
1683,3039,laura.jones935@gmail.com,4755360796
1684,1096,laura.garcia160@gmail.com,6823149454
1685,1734,laura.rodriguez22@outlook.com,2659753142
1686,3037,laura.garcia112@outlook.com,2691230892
1687,4874,laura.martinez167@outlook.com,6797916533
1688,2696,laura.martinez398@hotmail.com,2036952491
1689,4103,jessica.jones340@hotmail.com,1674435730
1690,3004,sarah.miller613@gmail.com,4671655236
1691,484,michael.smith44@hotmail.com,4054758310
1692,2000,chris.smith745@gmail.com,1306276207
1693,3834,michael.smith356@yahoo.com,8518060087
1694,3900,david.rodriguez665@hotmail.com,1788039977
1695,868,chris.davis753@gmail.com,6049057352
1696,176,david.rodriguez309@yahoo.com,9394004411
1697,1555,jessica.smith162@hotmail.com,1578977577
1698,212,chris.davis349@outlook.com,7690825874
1699,4959,jessica.johnson333@gmail.com,8601101419
1700,4186,michael.smith300@hotmail.com,7854896103
1701,4309,david.smith348@hotmail.com,4199524869
1702,4912,brian.johnson834@outlook.com,6599612334
1703,284,laura.smith501@gmail.com,5461072645
1704,621,laura.johnson536@yahoo.com,5897433196
1705,911,michael.rodriguez430@yahoo.com,7871352934
1706,445,sarah.williams595@yahoo.com,2111204771
1707,842,michael.williams508@outlook.com,8442599730
1708,1188,michael.brown901@gmail.com,6949494947
1709,3586,michael.rodriguez68@hotmail.com,6318612720
1710,2371,emily.miller125@gmail.com,6181650631
1711,4994,sarah.brown166@yahoo.com,6391763155
1712,2536,michael.williams323@hotmail.com,8990865632
1713,1990,laura.garcia242@hotmail.com,8454883818
1714,11,jessica.rodriguez9@yahoo.com,4620225861
1715,4300,chris.rodriguez809@hotmail.com,3427476302
1716,2953,david.smith84@yahoo.com,7331885984
1717,1247,john.smith219@yahoo.com,1678740058
1718,2355,david.rodriguez930@yahoo.com,4843835213
1719,956,michael.garcia603@outlook.com,7713736365
1720,2642,brian.jones900@yahoo.com,7202687507
1721,4170,john.rodriguez292@yahoo.com,4772366392
1722,4219,michael.martinez54@hotmail.com,3621675070
1723,3623,amanda.jones797@hotmail.com,9733260313
1724,2334,michael.davis576@gmail.com,9225478788
1725,4217,sarah.miller49@yahoo.com,9133262047
1726,1425,chris.jones392@gmail.com,9786570830
1727,4404,brian.williams420@yahoo.com,5384374483
1728,2768,amanda.smith608@gmail.com,5830337382
1729,420,emily.rodriguez490@outlook.com,8158856955
1730,4764,david.johnson914@hotmail.com,1088870212
1731,2437,emily.jones330@outlook.com,1779519343
1732,794,jessica.garcia751@yahoo.com,1580690575
1733,3472,john.miller442@outlook.com,5276246134
1734,3725,brian.rodriguez839@hotmail.com,2754100582
1735,315,john.miller105@hotmail.com,8877430162
1736,2829,amanda.brown741@gmail.com,2478352685
1737,2479,jessica.rodriguez612@yahoo.com,6942188090
1738,1546,john.davis353@outlook.com,3449665184
1739,3523,amanda.jones560@yahoo.com,9795215400
1740,3650,amanda.smith760@hotmail.com,1408089451
1741,2953,chris.rodriguez347@yahoo.com,9365875957
1742,1995,sarah.garcia870@hotmail.com,6976769936
1743,1737,david.miller649@outlook.com,7663268864
1744,58,laura.jones592@hotmail.com,8367586988
1745,1347,laura.brown239@yahoo.com,8280463365
1746,4274,jessica.brown804@gmail.com,5221898754
1747,4582,laura.williams551@gmail.com,8524871004
1748,4608,chris.miller151@hotmail.com,1147250166
1749,4786,john.garcia675@yahoo.com,1371062122
1750,28,amanda.garcia81@yahoo.com,1990981135
1751,3920,brian.smith464@hotmail.com,8357202623
1752,2687,david.johnson347@yahoo.com,8519378459
1753,916,john.miller2@gmail.com,1783329805
1754,3106,amanda.jones639@hotmail.com,8379321138
1755,2767,emily.jones167@outlook.com,6659583527
1756,534,john.martinez261@yahoo.com,9936353602
1757,4611,amanda.rodriguez20@gmail.com,6091068061
1758,2368,chris.williams749@outlook.com,2327986597
1759,4490,brian.brown267@gmail.com,4415649913
1760,1314,emily.williams295@yahoo.com,2166859901
1761,2107,amanda.smith404@yahoo.com,6903694110
1762,609,chris.brown697@yahoo.com,7609131926
1763,3408,amanda.jones64@gmail.com,4082340044
1764,3321,laura.jones377@outlook.com,9994934123
1765,4786,chris.rodriguez271@yahoo.com,8362130298
1766,3049,chris.martinez664@yahoo.com,6176435202
1767,4907,michael.garcia124@outlook.com,9292260638
1768,689,david.martinez115@outlook.com,6507829860
1769,1796,michael.jones423@gmail.com,6537811266
1770,3338,jessica.davis795@hotmail.com,4740745412
1771,3702,amanda.williams986@hotmail.com,2472019437
1772,4380,brian.smith566@yahoo.com,6040974297
1773,4774,sarah.brown483@hotmail.com,3532748075
1774,2922,david.davis672@gmail.com,6489712423
1775,1934,david.martinez882@yahoo.com,4531833660
1776,3459,amanda.garcia71@yahoo.com,6336220791
1777,4473,emily.johnson469@outlook.com,2614740218
1778,3212,laura.garcia763@yahoo.com,7685596371
1779,4423,sarah.smith914@yahoo.com,2747532277
1780,4460,sarah.smith861@outlook.com,7448302761
1781,4454,emily.miller976@gmail.com,3622665108
1782,3666,david.williams530@outlook.com,8635799785
1783,1142,david.brown454@yahoo.com,7486127768
1784,2738,sarah.williams811@yahoo.com,8980002043
1785,2802,david.williams21@hotmail.com,6750342388
1786,4540,jessica.brown378@outlook.com,9051204226
1787,2219,michael.johnson884@gmail.com,1343313523
1788,2580,laura.davis587@hotmail.com,9853225882
1789,2715,sarah.smith339@yahoo.com,8636098533
1790,4583,laura.miller996@gmail.com,8552109973
1791,3430,sarah.jones499@outlook.com,9612858477
1792,1118,laura.jones963@hotmail.com,9708979886
1793,1677,emily.garcia481@outlook.com,9121332987
1794,992,sarah.martinez935@hotmail.com,1159254830
1795,3348,sarah.jones84@yahoo.com,6762685153
1796,3952,amanda.rodriguez266@gmail.com,1419066492
1797,2246,emily.smith149@outlook.com,2076792585
1798,3893,chris.martinez175@hotmail.com,9347101674
1799,19,laura.miller755@hotmail.com,2536069347
1800,4294,sarah.brown162@outlook.com,1554712519
1801,2348,emily.miller922@hotmail.com,4054315708
1802,4861,emily.johnson112@gmail.com,2611751894
1803,1695,david.rodriguez403@gmail.com,1287981479
1804,1494,laura.davis815@outlook.com,9403770069
1805,4806,michael.garcia672@yahoo.com,4593468362
1806,4949,amanda.rodriguez203@yahoo.com,7772164845
1807,4532,emily.brown206@gmail.com,1738214962
1808,1850,sarah.williams507@gmail.com,8369111576
1809,308,amanda.miller604@outlook.com,9310455279
1810,181,amanda.williams764@hotmail.com,7335958806
1811,2046,david.williams211@hotmail.com,7005046095
1812,4409,amanda.garcia980@yahoo.com,4369465544
1813,428,laura.martinez492@gmail.com,8416131814
1814,1866,brian.jones268@hotmail.com,9739176172
1815,3635,jessica.brown872@outlook.com,9357841072
1816,203,amanda.williams891@outlook.com,8304034778
1817,3951,jessica.martinez463@hotmail.com,2775846901
1818,3678,emily.smith773@outlook.com,6511722245
1819,3681,sarah.martinez109@outlook.com,1316897036
1820,1944,chris.rodriguez919@outlook.com,9501345879
1821,4127,michael.davis966@hotmail.com,6863041536
1822,1899,emily.martinez453@gmail.com,2361544494
1823,4466,chris.johnson220@hotmail.com,2615396641
1824,1823,amanda.rodriguez730@gmail.com,1418586578
1825,2561,amanda.jones928@yahoo.com,9431204678
1826,1748,jessica.smith994@gmail.com,9576603487
1827,524,michael.johnson460@gmail.com,7697897730
1828,799,sarah.martinez699@hotmail.com,7347068710
1829,2111,brian.garcia959@gmail.com,1815555733
1830,878,laura.brown95@yahoo.com,9406471981
1831,4710,john.smith911@hotmail.com,7421714135
1832,2648,laura.davis880@yahoo.com,1662952215
1833,4293,sarah.smith14@outlook.com,9612350298
1834,4748,jessica.miller70@gmail.com,6897958813
1835,2052,jessica.davis222@hotmail.com,1877479511
1836,2644,jessica.garcia284@yahoo.com,6551020208
1837,4692,amanda.davis494@gmail.com,9755782844
1838,3123,chris.garcia226@outlook.com,4852084275
1839,2945,john.martinez319@outlook.com,6745170197
1840,472,jessica.miller164@hotmail.com,7176738175
1841,2609,chris.smith370@outlook.com,7207496057
1842,4854,amanda.davis275@outlook.com,9783553847
1843,1633,amanda.brown960@gmail.com,7610038514
1844,1589,jessica.smith571@yahoo.com,5651050277
1845,1999,john.garcia968@outlook.com,1440630541
1846,4322,michael.johnson366@outlook.com,1424362989
1847,3389,chris.miller237@yahoo.com,8075637819
1848,4751,emily.smith179@hotmail.com,5944357615
1849,4531,laura.brown554@hotmail.com,2320284185
1850,2380,sarah.davis198@outlook.com,9184473006
1851,2465,laura.jones23@gmail.com,7000557827
1852,2752,amanda.brown76@hotmail.com,9187026764
1853,2659,laura.garcia490@gmail.com,5055603971
1854,1966,emily.jones603@outlook.com,2843283220
1855,3237,david.jones591@outlook.com,9601916794
1856,3135,jessica.martinez388@hotmail.com,1774203955
1857,4914,emily.garcia508@yahoo.com,9164261299
1858,2961,laura.davis965@yahoo.com,8037112731
1859,3335,chris.martinez220@yahoo.com,4468398067
1860,3274,amanda.davis483@hotmail.com,8195297948
1861,72,michael.rodriguez800@outlook.com,3211473561
1862,430,emily.johnson748@outlook.com,9383314059
1863,1553,michael.smith593@yahoo.com,3784660355
1864,497,sarah.martinez415@gmail.com,8314587573
1865,81,emily.smith251@outlook.com,2960422451
1866,542,david.martinez944@yahoo.com,4876369327
1867,3553,emily.garcia118@yahoo.com,6420510137
1868,4890,david.smith693@yahoo.com,9850604843
1869,1784,sarah.miller776@gmail.com,8891438535
1870,1554,amanda.johnson356@outlook.com,4272968745
1871,3412,sarah.miller566@yahoo.com,8346859710
1872,3098,david.brown243@outlook.com,8766295045
1873,4687,laura.rodriguez730@gmail.com,5430068549
1874,637,laura.rodriguez616@hotmail.com,1447398988
1875,277,chris.brown82@outlook.com,5687261225
1876,294,emily.smith28@hotmail.com,4577903165
1877,4728,sarah.johnson243@outlook.com,1937933793
1878,1907,jessica.smith166@outlook.com,2821330115
1879,138,sarah.smith178@outlook.com,6882401920
1880,1393,emily.williams650@yahoo.com,4359245269
1881,4220,david.rodriguez258@outlook.com,6716473132
1882,2608,john.jones235@hotmail.com,9217190691
1883,3810,emily.williams893@outlook.com,7669810263
1884,4423,amanda.miller229@gmail.com,8381155294
1885,494,laura.rodriguez850@hotmail.com,9895618949
1886,536,john.miller747@yahoo.com,7667163883
1887,4857,jessica.rodriguez646@gmail.com,9031955211
1888,1113,amanda.miller364@gmail.com,9811675738
1889,779,amanda.jones274@hotmail.com,8754267606
1890,4084,laura.martinez801@hotmail.com,2632058305
1891,2331,brian.johnson341@hotmail.com,3221953604
1892,2707,brian.smith983@outlook.com,8375339113
1893,2155,john.brown215@outlook.com,7090098746
1894,3125,chris.miller439@outlook.com,3759767212
1895,995,amanda.martinez947@gmail.com,9683295270
1896,4532,jessica.brown649@hotmail.com,8330940967
1897,1517,chris.miller541@hotmail.com,1506598711
1898,3921,emily.garcia868@gmail.com,1842898797
1899,739,emily.jones296@outlook.com,6405038406
1900,4673,chris.jones875@outlook.com,1324744713
1901,673,david.williams439@hotmail.com,2220395828
1902,1155,michael.smith197@outlook.com,9327170122
1903,2220,sarah.martinez361@gmail.com,6368809839
1904,3547,amanda.rodriguez739@outlook.com,6336437120
1905,4505,chris.garcia315@outlook.com,5667041970
1906,3760,emily.brown579@yahoo.com,5632505968
1907,1272,laura.davis432@hotmail.com,1711219279
1908,773,amanda.rodriguez151@yahoo.com,9955945300
1909,1024,david.johnson282@gmail.com,3361097726
1910,2273,laura.johnson899@outlook.com,4270656300
1911,4285,emily.rodriguez186@gmail.com,3574699728
1912,2185,emily.jones25@yahoo.com,3290903153
1913,3617,brian.miller807@hotmail.com,3522547469
1914,571,jessica.rodriguez344@gmail.com,2367380829
1915,693,chris.martinez83@outlook.com,8928555956
1916,3459,amanda.rodriguez676@hotmail.com,1559382019
1917,4734,michael.williams22@outlook.com,3505172384
1918,4100,david.garcia674@gmail.com,1624485661
1919,1348,michael.davis564@outlook.com,5278273288
1920,4590,laura.martinez914@yahoo.com,6463161261
1921,4730,brian.brown398@gmail.com,7682158152
1922,4900,john.brown956@yahoo.com,4040920328
1923,984,brian.smith374@gmail.com,2993984386
1924,4457,brian.williams70@gmail.com,9874178171
1925,945,amanda.miller200@yahoo.com,5225123664
1926,2729,michael.williams291@outlook.com,4340039427
1927,765,brian.williams901@hotmail.com,4630012643
1928,3397,brian.brown828@outlook.com,9427928607
1929,3777,chris.davis564@yahoo.com,7998544304
1930,3912,amanda.brown864@yahoo.com,3803518273
1931,3666,chris.miller178@outlook.com,1083576257
1932,3409,laura.garcia235@yahoo.com,7395250189
1933,1177,brian.garcia647@gmail.com,9013288317
1934,3439,laura.smith465@hotmail.com,2272222162
1935,1272,michael.brown580@outlook.com,8715179236
1936,3802,john.brown395@hotmail.com,2088715080
1937,2595,jessica.miller909@outlook.com,8106505768
1938,576,michael.jones401@hotmail.com,6894032229
1939,1814,emily.rodriguez761@yahoo.com,1762289794
1940,4813,emily.miller758@hotmail.com,2490471327
1941,3953,david.garcia350@hotmail.com,4712505751
1942,1896,amanda.miller453@gmail.com,4081447345
1943,4209,david.rodriguez640@yahoo.com,3113778683
1944,4895,john.smith137@hotmail.com,8538310049
1945,2075,john.johnson924@outlook.com,2571254169
1946,494,brian.brown385@hotmail.com,4420182973
1947,4222,sarah.johnson3@yahoo.com,5555239051
1948,3094,brian.brown732@hotmail.com,6345919657
1949,3384,chris.rodriguez328@yahoo.com,5154235605
1950,4497,brian.smith536@yahoo.com,1760151636
1951,1944,chris.rodriguez201@hotmail.com,3798873931
1952,2071,david.brown361@gmail.com,6837997666
1953,1518,emily.davis80@hotmail.com,3357308027
1954,406,laura.jones841@gmail.com,9754811920
1955,2017,laura.brown494@hotmail.com,6055305370
1956,4774,jessica.martinez214@outlook.com,5937068459
1957,304,sarah.martinez450@gmail.com,3039942936
1958,4399,sarah.davis619@yahoo.com,3886422404
1959,2776,laura.brown657@outlook.com,2461938725
1960,4880,brian.miller788@hotmail.com,5728140105
1961,3016,david.brown591@hotmail.com,1334915409
1962,4675,brian.jones253@yahoo.com,6941677006
1963,1035,chris.jones941@hotmail.com,7553198281
1964,1110,sarah.miller734@outlook.com,4721590780
1965,706,amanda.brown786@yahoo.com,6384170024
1966,1609,david.garcia906@gmail.com,3628169493
1967,4609,john.jones957@hotmail.com,2952872909
1968,2946,sarah.smith398@gmail.com,8676223381
1969,1954,laura.williams365@gmail.com,8725690297
1970,625,amanda.williams7@hotmail.com,2868481835
1971,3394,michael.johnson449@hotmail.com,1784121151
1972,355,brian.johnson359@outlook.com,1599165447
1973,1686,michael.jones210@gmail.com,9281589653
1974,1175,john.brown843@yahoo.com,3055627782
1975,2358,emily.davis623@outlook.com,6277533477
1976,2512,michael.rodriguez329@outlook.com,7823853782
1977,2765,laura.garcia106@outlook.com,3404819911
1978,4395,john.garcia102@hotmail.com,7311010306
1979,3864,jessica.rodriguez945@gmail.com,9733332012
1980,4657,chris.smith92@outlook.com,9230407834
1981,692,david.rodriguez859@yahoo.com,8457779374
1982,1752,john.smith383@hotmail.com,2838086125
1983,3193,laura.rodriguez82@yahoo.com,4206077388
1984,1183,sarah.williams739@yahoo.com,8478668194
1985,3101,jessica.johnson565@gmail.com,8385001963
1986,2624,jessica.miller693@hotmail.com,7793968898
1987,1744,brian.williams723@outlook.com,1945591666
1988,2735,laura.smith493@yahoo.com,5468121983
1989,1566,john.smith133@hotmail.com,9831143317
1990,2910,sarah.rodriguez487@yahoo.com,7960943436
1991,4001,laura.miller908@yahoo.com,6822798246
1992,2526,michael.jones459@yahoo.com,5758333442
1993,2782,jessica.brown38@outlook.com,6644515794
1994,3587,brian.johnson262@yahoo.com,3685678995
1995,3086,brian.martinez447@hotmail.com,3958422866
1996,3179,david.brown946@yahoo.com,4517751563
1997,888,laura.garcia295@outlook.com,7842647993
1998,2731,david.martinez603@hotmail.com,7810090837
1999,4356,brian.williams234@gmail.com,3318108234
2000,3869,michael.jones838@yahoo.com,6591453030
